,mCO3-2,gCO3-2,aCO3-2,mH+,gH+,aH+,mH2O,gH2O,aH2O,mCO2(aq),gCO2(aq),aCO2(aq),mHCO3-,gHCO3-,aHCO3-,mCl-,gCl-,aCl-,mNa+,gNa+,aNa+,mNaCO3-,gNaCO3-,aNaCO3-,mNaHCO3,gNaHCO3,aNaHCO3,mOH-,gOH-,aOH-,mNaOH,gNaOH,aNaOH,mNaCl,gNaCl,aNaCl,mDIC,I,pE,Eh,pH,logSI_CO2g,logSI_H2Og,logSI_O2g,logSI_CH4g,logSI_H2g,logSI_NaCl,T,pH_bo,salt_lvl
125,0.00013345823056972052,0.40970709186120463,5.467878353166227e-05,5.50182485916321e-09,0.8232068385392493,4.529139848508401e-09,0.9978429380081714,1.0001292807689548,0.9979719399104933,9.948584834752325e-05,1.0097301127214664,0.00010045385686613526,0.009602709701316174,0.7930969599405183,0.007615879871305181,0.050001942715322906,0.812283501705776,0.04061575312089411,0.05990058496903979,0.808619640060909,0.04843678945710284,2.8219973875503453e-05,0.7878663931128546,2.22335690310319e-05,0.00022684129814082418,1.0,0.00022684129814082418,8.016192105970865e-07,0.8085692753819509,6.481646642447375e-07,1.0000388543064562e-16,1.0,1.0000388543064562e-16,1.0,1.0,1.0,0.00983565378023342,0.06003404870143434,-13.580860439886449,-0.7630138116283336,8.343984269182837,-2.728561243184003,-1.9114401349652714,-109.49753649592662,67.02022296762478,10.446972854011474,-4.263412304917552,283.15,8.5,0.05
126,0.00013093271775004904,0.4074927277463212,5.3354130307206626e-05,6.470586990886864e-09,0.8216065791102867,5.3162768424180766e-09,0.997842946105279,1.0001295830509807,0.9979722496386348,0.00010526778845699724,1.0097299927190613,0.00010629204327223548,0.009598758873524604,0.7924909700083778,0.007606929730556035,0.05000193773485423,0.8114733753781832,0.040575241189151914,0.05989988558179533,0.8078385339983792,0.04838943575506819,3.6275388639762334e-05,0.786416583740215,2.85275672079305e-05,0.000219479278787584,1.0,0.000219479278787584,1.0546198636192577e-06,0.8074640295256379,8.515676046957847e-07,1.0000387546970832e-16,1.0,1.0000387546970832e-16,1.0,1.0,1.0,0.00983495937973165,0.06003082477013237,-13.479135454784954,-0.7706713401161981,8.274392411475734,-2.632499690271038,-1.7703328557077425,-107.51731977777796,66.13886827029397,10.376976246316731,-4.26865607979859,288.15,8.5,0.05
127,0.00012785957070731073,0.4050275159225031,5.178664431049974e-05,7.53302788270318e-09,0.8200130444384417,6.177181127935096e-09,0.9978429891087353,1.0001299228451095,0.9979726317088528,0.00011218295238543609,1.0097295279029384,0.0001132744395509041,0.009592214592599839,0.7918880857788784,0.007595960452114109,0.05000193179114576,0.810626822613503,0.040532907092393586,0.05989717736656038,0.8070280907913063,0.04833870469392346,4.5947846051449676e-05,0.7849722110926128,3.606778230994943e-05,0.00021250788593618912,1.0,0.00021250788593618912,1.37152837658766e-06,0.8063623858732417,1.1059488940380788e-06,1.0000386358229187e-16,1.0,1.0000386358229187e-16,1.0,1.0,1.0,0.009832257115692586,0.06002504447029559,-13.38459902703298,-0.7785451629763949,8.209209664048506,-2.538784078511671,-1.6345118515171908,-105.61416110557367,65.2883857537879,10.310843173693943,-4.273800934562086,293.15,8.5,0.05
128,0.00012484752023368253,0.39896617687348634,4.980993783976755e-05,8.722265274440561e-09,0.8184282197400362,7.13854804066073e-09,0.9978430645263052,1.000130309233553,0.9979730926912498,0.00012076586330642068,1.0097287413876457,0.00012194076315898463,0.009582068709346017,0.7912759358484995,0.007582060385352396,0.05000192440707023,0.8097347961534497,0.04048829806703921,0.059892594950376486,0.8061941490566594,0.04828505962081395,5.715831841358194e-05,0.7835210820078947,4.47847474891615e-05,0.00020587094622637775,1.0,0.00020587094622637775,1.7571973445884314e-06,0.8052518102556738,1.4149863427062978e-06,1.000038488141404e-16,1.0,1.000038488141404e-16,1.0,1.0,1.0,0.009827682092886121,0.060017451192875444,-13.294595294149982,-0.7864995565788264,8.146390113441399,-2.445692835294956,-1.5037086829182809,-103.78223255685491,64.46569944953269,10.247487327851998,-4.2788552510968305,298.15,8.5,0.05
129,0.00012075540030145751,0.3957516710569275,4.7789151458450056e-05,9.989721202484094e-09,0.8164315908610479,8.155923973602428e-09,0.997843175924121,1.0001310476473364,0.9979739409247365,0.00013031439919158823,1.0097275949168116,0.0001315820448787518,0.009569941022107908,0.7902787036933543,0.007562920585373289,0.050001916236080836,0.8084162722238557,0.04042236272762196,0.0598859154978088,0.8049228840826081,0.04820354381842363,7.032250964863725e-05,0.7816915744768023,5.4970513288403396e-05,0.00019937637731804665,1.0,0.00019937637731804665,2.234919089689457e-06,0.8037501161650842,1.7963164779574662e-06,1.0000383247216176e-16,1.0,1.0000383247216176e-16,1.0,1.0,1.0,0.009821010821600954,0.06000668088783145,-13.21229731779496,-0.7947388759475854,8.088526831201747,-2.3561902634114507,-1.3776727567168845,-102.0206938154401,63.67251191115191,10.188190430569417,-4.284255665273232,303.15,8.5,0.05
130,0.00011613868521849248,0.3928293069461665,4.562267922401939e-05,1.1353451126577266e-08,0.8144436322123839,9.246745973675366e-09,0.9978433252105382,1.0001318101154655,0.9979748510544507,0.00014134469689900468,1.0097260688861096,0.0001427194251577308,0.009554646134865953,0.7892875894559968,0.0075413636158934046,0.05000190682079699,0.8070746995858327,0.04035527392611353,0.05987702476604681,0.8036314330111353,0.04811905921718144,8.539271231643468e-05,0.779871542510134,6.659534627334203e-05,0.00019318557920264634,1.0,0.00019318557920264634,2.813081081570396e-06,0.8022556338280968,2.2568101461050875e-06,1.0000381364159398e-16,1.0,1.0000381364159398e-16,1.0,1.0,1.0,0.009812129516983452,0.059993174804716415,-13.135561110724419,-0.803154964877625,8.034011073132156,-2.268715101181577,-1.256170261537644,-100.32445342498865,62.90608385536521,10.131993089925013,-4.289569196961542,308.15,8.5,0.05
131,0.00011119479092511699,0.3896725990038909,4.332956317548458e-05,1.2816222138267405e-08,0.8124644335870158,1.0412724660292786e-08,0.9978435115007214,1.0001325962631862,0.9979758218215908,0.00015406094909034177,1.0097241696175077,0.00015555906389073062,0.009535819421444533,0.7883003584413942,0.0075170898679571335,0.05000189598874463,0.8057106281205513,0.040287059024309915,0.059865959564825634,0.8023224005605162,0.0480318003899097,0.00010236298062701528,0.7780588362123013,7.964442157787786e-05,0.00018726748043739077,1.0,0.00018726748043739077,3.504408381356017e-06,0.8007661334237,2.8062115494760628e-06,1.0000379197748958e-16,1.0,1.0000379197748958e-16,1.0,1.0,1.0,0.009801075161459992,0.05997716717197289,-13.063797360073496,-0.8117277596332938,7.982435615340458,-2.1830606093455804,-1.1389824212732012,-98.69002446951528,62.16510782930043,10.078632635281481,-4.294800160252886,313.15,8.5,0.05
132,0.00010593292218870335,0.3868051362200164,4.09753983973858e-05,1.4367209947846725e-08,0.8104937592826102,1.1644534001032822e-08,0.9978437349884892,1.0001334014424181,0.9979768487820445,0.00016853888145583205,1.009721892417118,0.000170177398329447,0.009513348644025685,0.7873187264616465,0.007490037538799933,0.05000188368669279,0.8043284121517172,0.04021793571031247,0.05985269253348687,0.8009975578153773,0.04794186054799765,0.00012128319196012868,0.776255214803743,9.414671022709329e-05,0.00018159950026051908,1.0,0.00018159950026051908,4.325533640807727e-06,0.7992833894373532,3.4573271895500943e-06,1.0000376737338575e-16,1.0,1.0000376737338575e-16,1.0,1.0,1.0,0.00978782044767022,0.05995863982288552,-12.997026383729438,-0.8204733424653262,7.9338778866767,-2.0994686214859235,-1.0259044339104106,-97.11459676662976,61.44879547159843,10.0280877115197,-4.299951336833464,318.15,8.5,0.05
133,0.00010005064540989872,0.3863311105940006,3.865267695685273e-05,1.59764883825852e-08,0.8085312751663636,1.2917490524652187e-08,0.9978439982963536,1.0001342149342938,0.9979779238630203,0.0001846839562519187,1.0097192080623532,0.0001864789380485095,0.009487460415517965,0.7863496381088692,0.007460461064314775,0.05000187002137937,0.8029375159034364,0.04014837730549285,0.05983705342046855,0.799657871562743,0.04784917077879803,0.00014233725776501425,0.7744675978525373,0.00011023559410618792,0.00017616810719754125,1.0,0.00017616810719754125,5.300411474774552e-06,0.7978144502592397,4.228744866895028e-06,1.000037400427589e-16,1.0,1.000037400427589e-16,1.0,1.0,1.0,0.009772195017179783,0.05993712004236682,-12.93577857905081,-0.8294405824895111,7.888821848349576,-2.01854948851098,-0.9167443805468289,-95.59593720048879,60.75679161170395,9.980536252758057,-4.30502384103282,323.15,8.5,0.05
134,9.471072781625387e-05,0.38271410804061934,3.624713171807549e-05,1.7691803915560564e-08,0.8061644038895328,1.4262502557318406e-08,0.9978442873760965,1.0001353940942481,0.9979793895995865,0.00020309717894735282,1.0097162501053465,0.0002050705219336957,0.009457169490817987,0.7849736980028087,0.0074236293078467335,0.050001854456623,0.8011122236885321,0.0400570968122956,0.05981982021650673,0.7978986106351149,0.047730151439193076,0.00016495768587539272,0.7722833033485526,0.00012739406656058107,0.00017076215761696543,1.0,0.00017076215761696543,6.434819361763793e-06,0.7959342542696078,5.121693150065097e-06,1.0000370891324595e-16,1.0,1.0000370891324595e-16,1.0,1.0,1.0,0.009754977397581592,0.0599145486361269,-12.878229164726344,-0.8385271033001754,7.845804264703147,-1.9392406457758253,-0.8113220804390764,-94.13033065988358,60.08712788300858,9.935333172383816,-4.310468161583529,328.15,8.5,0.05
135,8.946606598856726e-05,0.3788785900250745,3.3896776936838624e-05,1.9459922277911876e-08,0.8038080650752568,1.5642042472723247e-08,0.9978446098694909,1.0001365884866904,0.9979809039547051,0.00022364051820091753,1.0097129405591971,0.00022581272526083128,0.009422606516015251,0.7836020252345974,0.0073835735489382655,0.05000183714216202,0.7992744794847859,0.03996519235508459,0.05980053858285752,0.7961305883914297,0.04760903796809475,0.00018942529845809253,0.7701077833974362,0.00014587789671495935,0.00016555534824104986,1.0,0.00016555534824104986,7.756954167294841e-06,0.7940600964835229,6.159487774500408e-06,1.0000367428432395e-16,1.0,1.0000367428432395e-16,1.0,1.0,1.0,0.009735713100204735,0.059890024108768376,-12.82536188084015,-0.8478089417432432,7.805706539209803,-1.8622993632392912,-0.7094686404762751,-92.71605691317114,59.43970982527737,9.892754756841088,-4.315842030051895,333.15,8.5,0.05
136,8.433599168629004e-05,0.37508462587033226,3.163313388905556e-05,2.1256752605982968e-08,0.8014621259177919,1.7036482133699644e-08,0.9978449651762391,1.0001377954433046,0.9979824636655649,0.00024636693803616836,1.0097092806816208,0.00024875898378823313,0.009383706525078245,0.782235314651705,0.007340266626243838,0.05000181805390251,0.7974268648222502,0.03987279300613607,0.059779215825148106,0.7943550891535871,0.04748592431631704,0.00021574748693206544,0.7679417726935427,0.00016568150756878717,0.00016053295303702637,1.0,0.00016053295303702637,9.293032615304474e-06,0.7921927182788272,7.361872768571848e-06,1.0000363610780507e-16,1.0,1.0000363610780507e-16,1.0,1.0,1.0,0.009714409454800704,0.059863573073586994,-12.777236744260218,-0.8573040602469768,7.768620077858536,-1.787915298448575,-0.6110251892869976,-91.35098884064752,58.81392603874095,9.852804044653785,-4.321147891903656,338.15,8.5,0.05
137,8.000272453133914e-05,0.3679381326153537,2.9436053068201483e-05,2.3085995777361378e-08,0.7991271443252681,1.844864587946798e-08,0.9978453467443571,1.0001390241482797,0.9979840713438031,0.00027164864844928205,1.0097053305714794,0.00027428508838177784,0.009339765493617798,0.7808639214250586,0.007293085908536841,0.05000179687057925,0.7955612962002606,0.03977949433070016,0.059756202026937495,0.7925750853700427,0.04736127692288951,0.00024359867926583112,0.7657758053479662,0.0001865419747964926,0.00015567007397407397,1.0,0.00015567007397407397,1.10586204077124e-05,0.7903224543040988,8.739876021840655e-06,1.0000359374115845e-16,1.0,1.0000359374115845e-16,1.0,1.0,1.0,0.009691416866598418,0.05983622783746462,-12.733176070541,-0.8669804305770771,7.734035505312887,-1.7157014334618366,-0.5158422737584113,-90.0325704315797,58.20863494801836,9.815204970471864,-4.326390322171809,343.15,8.5,0.05
138,7.52201303749185e-05,0.3642602164904405,2.739970097480699e-05,2.486419172568193e-08,0.796801715642772,1.981183062509415e-08,0.9978457645665761,1.0001402512969264,0.9979857137291891,0.0002989046902442117,1.0097009844233398,0.00030180435998833414,0.009291993546963036,0.7795072063826683,0.007243175931518938,0.050001774168403186,0.793699034134928,0.03968635986249441,0.059730880797146786,0.7907882072590923,0.04723447614358224,0.00027358526109406956,0.7636290242663286,0.00020891764598291314,0.00015097740971630114,1.0,0.00015097740971630114,1.3112424128370424e-05,0.7884688304015222,1.0338737716224932e-05,1.0000354833680628e-16,1.0,1.0000354833680628e-16,1.0,1.0,1.0,0.009666118367582166,0.059806125791713426,-12.69451987702017,-0.8769427188363969,7.703075393535403,-1.646787821433037,-0.42377918506435047,-88.75989881948954,57.62425500829773,9.7804481913674,-4.3315675745627775,348.15,8.5,0.05
139,7.076652895421408e-05,0.3598548147615616,2.546567616813738e-05,2.661402168026811e-08,0.7940633420199286,2.1133219000024496e-08,0.997846205239106,1.000141838860131,0.9979877386074432,0.00032839549896719486,1.0096963655793803,0.00033157974177980406,0.009240070671268108,0.7777405302759027,0.007186377463658877,0.05000174973884281,0.791409526216103,0.039571861070793746,0.05970397066841935,0.7885773149707463,0.04708119688279433,0.0003051604310224988,0.7610857655440513,0.00023225326025851098,0.00014628297813742042,1.0,0.00014628297813742042,1.5483383399168855e-05,0.7862027431219946,1.2173078501236099e-05,1.0000349947768575e-16,1.0,1.0000349947768575e-16,1.0,1.0,1.0,0.009639232699189516,0.05977476381139522,-12.660406619144162,-0.8871466398932889,7.675034346418029,-1.5807865502951908,-0.3347031696575498,-87.53067862975666,57.05972679834898,9.748272818900237,-4.337144119381512,353.15,8.5,0.05
140,6.611860653889693e-05,0.35802581605380307,2.367216806242891e-05,2.8274428524861223e-08,0.7913380313497508,2.237463060640295e-08,0.9978466772374532,1.0001434251971728,0.9979897935938842,0.0003600114337114915,1.0096913845158566,0.00036350044294569434,0.009184108109077193,0.7759866233778823,0.007126745040300239,0.05000172372477175,0.7891246862914787,0.03945759454834369,0.05967495007171586,0.7863649365502126,0.04692628832678194,0.00033868883437520236,0.7585607075394993,0.0002569160418393818,0.00014174387483906222,1.0,0.00014174387483906222,1.8220464842464432e-05,0.7839519560435739,1.4283969053273168e-05,1.0000344744954376e-16,1.0,1.0000344744954376e-16,1.0,1.0,1.0,0.009610238149327582,0.05974109695268329,-12.631151254872918,-0.8976280973547455,7.650244125930491,-1.5178467946166914,-0.2484893188072482,-86.34326739345367,56.51456423852141,9.718692677413113,-4.3426601632232344,358.15,8.5,0.05
141,6.211095645940986e-05,0.3539504720668029,2.1984202359328765e-05,2.9854612771385765e-08,0.7886257217618482,2.354411554475457e-08,0.9978471714001761,1.0001450247807377,0.9979918839674182,0.0003941483315245769,1.0096861245977204,0.0003979661013737076,0.00912336139092531,0.7742326862673135,0.007063604597483593,0.05000169579259412,0.7868327566766421,0.03934297213899369,0.05964430463393324,0.7841533402077215,0.04677028070306564,0.0003737062195318755,0.756041270620524,0.0002825373250536715,0.0001373383232067867,1.0,0.0001373383232067867,2.1349172575871503e-05,0.7817036422750049,1.6688725962116386e-05,1.0000339158518854e-16,1.0,1.0000339158518854e-16,1.0,1.0,1.0,0.009579620678909297,0.05970644544500541,-12.60599400819745,-0.9083468028922247,7.628117619566014,-1.457475217757456,-0.16501958359382005,-85.19548718641687,55.98767326164556,9.691406253996357,-4.348120810278495,363.15,8.5,0.05
142,5.8377661880792274e-05,0.34968167792283333,2.0413598759687254e-05,3.13165787551674e-08,0.7859263395337951,2.4612524107770544e-08,0.9978476889418915,1.0001466297423582,0.9979940030914338,0.00043062815919790037,1.0096805640115918,0.0004347968826582098,0.00905824715633813,0.7724842768004115,0.006997353503643245,0.05000166615598149,0.7845405145310191,0.03922833289342197,0.05961190725849425,0.7819426403081695,0.04661309215551273,0.00041034126361055254,0.7535329468800015,0.00030920566159492306,0.000133064999760697,1.0,0.000133064999760697,2.4928675381269664e-05,0.7794634276269854,1.9430990758884895e-05,1.0000333231196263e-16,1.0,1.0000333231196263e-16,1.0,1.0,1.0,0.009547252977416822,0.05967031623695382,-12.58513182336106,-0.91932934036969,7.608843845465644,-1.3998839459769994,-0.08418245413072611,-84.08596462426503,55.47869704524259,9.666469895859269,-4.353526433179215,368.15,8.5,0.05
143,5.487056525105256e-05,0.34546765032870813,1.895600524948919e-05,3.2638594094393995e-08,0.7832398022455357,2.5563845984065464e-08,0.997848227928678,1.000148238451621,0.9979961474049388,0.0004694144140601498,1.009674711510081,0.00047395586309485565,0.00898890095001794,0.770741938649381,0.006928122944544088,0.05000163489895264,0.7822495506866294,0.039113756433302595,0.05957780891400261,0.7797334229832198,0.04645480887835546,0.00044854883120393506,0.7510362823946639,0.0003368764466598751,0.0001289181723846283,1.0,0.0001289181723846283,2.9015741920112412e-05,0.7772318957573451,2.2551960099374835e-05,1.0476495590707304e-16,1.0,1.0476495590707304e-16,1.0,1.0,1.0,0.009513185929329144,0.0596327121178478,-12.568470654938082,-0.9305815300581642,7.592373807633886,-1.3450579883673406,-0.005872510429093131,-83.0131910068845,54.98708123243348,9.643830970366107,-4.358878513261511,373.15,8.5,0.05
144,5.215805781432208e-05,0.33713428756705704,1.7584269662112847e-05,3.3843320701333947e-08,0.7801214688408664,2.640190105597716e-08,0.997848773206101,1.0001502338174217,0.9979986838365094,0.0005104969049395123,1.0096687017660875,0.0005154327472658834,0.008915549090041134,0.7685605180870564,0.006852139027672598,0.05000160208487445,0.7795094339027863,0.038976720535412845,0.05954279418205369,0.7770846213484519,0.046269789670990005,0.0004876902087239462,0.7481177839103925,0.0003648497181853556,0.0001247520493058363,1.0,0.0001247520493058363,3.367052610622105e-05,0.7745605683485391,2.6079861837428885e-05,1.2067128195526104e-16,1.0,1.2067128195526104e-16,1.0,1.0,1.0,0.00947820405279497,0.059594986083188715,-12.555613593827292,-0.9420860942281326,7.578364800842447,-1.2929316944756395,0.07001014475178294,-81.97569213307135,54.512248684528146,9.623415760814122,-4.364671533984826,378.15,8.5,0.05
