,mCO3-2,gCO3-2,aCO3-2,mH+,gH+,aH+,mH2O,gH2O,aH2O,mCO2(aq),gCO2(aq),aCO2(aq),mHCO3-,gHCO3-,aHCO3-,mCl-,gCl-,aCl-,mNa+,gNa+,aNa+,mNaCO3-,gNaCO3-,aNaCO3-,mNaHCO3,gNaHCO3,aNaHCO3,mOH-,gOH-,aOH-,mNaOH,gNaOH,aNaOH,mNaCl,gNaCl,aNaCl,mDIC,I,pE,Eh,pH,logSI_CO2g,logSI_H2Og,logSI_O2g,logSI_CH4g,logSI_H2g,logSI_NaCl,T,pH_bo,salt_lvl
0,1.6621597300939177e-05,0.31189787898230525,5.184240943460941e-06,1.4489604449013234e-07,0.7866217528870252,1.1397838050322428e-07,0.9951608444623334,1.0003414478917267,0.9955006400346041,0.008203563180193291,1.0213424016857484,0.008378646920839389,0.03007873293606099,0.7304146303558263,0.021969946599064604,0.09998928370705874,0.7660220330315115,0.07659399438664573,0.1301043231942386,0.7566940508290932,0.09844916734822597,3.1936371492665665e-06,0.7240678299358483,2.3124099202719536e-06,0.0015244384702474373,1.0,0.0015244384702474373,1.4615412229706094e-08,0.7602535165701649,1.1111418543756637e-08,9.998928370705856e-17,1.0,9.998928370705856e-17,1.0,1.0,1.0,0.03829891771355522,0.13012108968758404,-11.73462614016839,-0.6360027736851424,6.943177518124689,-2.906090398270745,-4.177821344686641,-113.56610502364416,64.68652620597501,7.561890444440834,-3.6966868034951843,273.15,7.0,0.1
1,1.7218387137840354e-05,0.3099479735334909,5.3368042008887394e-06,1.6671958553707255e-07,0.7844232607199433,1.3077872091286787e-07,0.995160139298045,1.0003406024570436,0.9954990932866418,0.008205397581260451,1.021349260239064,0.008380576749587764,0.030115805820279746,0.7301340998475481,0.0219885767737735,0.09998928041292876,0.7655762557180587,0.07654941891047302,0.13014382424484788,0.7562791601755205,0.09842506210192409,4.447387403415918e-06,0.7221989201423117,3.2118983802014974e-06,0.0014836793327915557,1.0,0.0014836793327915557,2.056954583966124e-08,0.7590646343843398,1.5613614792234352e-08,9.99892804129291e-17,1.0,9.99892804129291e-17,1.0,1.0,1.0,0.03833842178867804,0.13016120935157127,-11.64190470610923,-0.6425273984392704,6.883462914589097,-2.8226433301059575,-4.0258651751551175,-111.44054750316145,63.76533933220979,7.493992289554277,-3.6993025018377383,278.15,7.0,0.1
2,1.791731041817141e-05,0.3077778980606867,5.514552139405636e-06,1.8796467277599402e-07,0.7822306160409723,1.4703172177950566e-07,0.995159449219528,1.0003399840109386,0.995497787520597,0.008207780288744942,1.0213559719812135,0.008383065414619334,0.030151383306914588,0.7298541427064175,0.02200611201488073,0.09998927613514348,0.7650332097557172,0.07649511686281954,0.13018247943458855,0.7557912062075562,0.09839077315895806,6.144496103704808e-06,0.7203344515968563,4.426092231201225e-06,0.0014433214028147195,1.0,0.0014433214028147195,2.8840263212719073e-08,0.7578773912641343,2.1857383447026516e-08,9.99892761351432e-17,1.0,9.99892761351432e-17,1.0,1.0,1.0,0.0383770809060777,0.1302005847096795,-11.562036097912705,-0.6495901546372506,6.832588957037175,-2.7456583397303103,-3.8797594268197577,-109.40445895899879,62.88033221351388,7.432114793693086,-3.7023449311536414,283.15,7.0,0.1
3,1.889297702525587e-05,0.3024629149755853,5.714424903625657e-06,2.0804340472050813e-07,0.7800443476301399,1.622830819139619e-07,0.9951587845259281,1.0003395728716318,0.9954967134521192,0.008211023791661146,1.0213624367758471,0.008386431268275481,0.030184402078986143,0.7295740997575613,0.022021757973496578,0.0999892703122314,0.7644007337175854,0.07643187159055567,0.13021971202986243,0.7552375822135133,0.09834682046997328,8.421463022494669e-06,0.7184738218534448,6.050600723369203e-06,0.0014038041749875546,1.0,0.0014038041749875546,4.026497660236111e-08,0.7566909607911907,3.046814383147549e-08,9.998927031223138e-17,1.0,9.998927031223138e-17,1.0,1.0,1.0,0.038414318847672546,0.13023881305029242,-11.493876870306837,-0.6571639197842948,6.789726753213718,-2.6745661827620206,-3.739197961429465,-107.45267828436103,62.02978857952567,7.375790393886541,-3.7056963711423916,288.15,7.0,0.1
4,1.9744054436121212e-05,0.30057261483552783,5.9345220693199515e-06,2.2642807712606893e-07,0.7778646530238125,1.761303976485187e-07,0.9951581535170532,1.0003393439712462,0.9954958544368857,0.00821490076070116,1.0213685736364126,0.008390441472522029,0.030215024047032486,0.7292965257055484,0.022035712061610393,0.09998926335576008,0.7636894192422929,0.0763607424626251,0.1302550556572585,0.7546239808744896,0.0982935886291086,1.1450613675211415e-05,0.7166196073634093,8.205734276000088e-06,0.0013654222390181864,1.0,0.0013654222390181864,5.5959995580479455e-08,0.7555079189893326,4.227821980766035e-08,9.998926335576002e-17,1.0,9.998926335576002e-17,1.0,1.0,1.0,0.03844966886216977,0.13027502613977174,-11.4364316811234,-0.6652256484535392,6.754165684397578,-2.6088857809719843,-3.6038954433904187,-105.58043482434522,61.212064305124215,7.324596441206482,-3.70927429709021,293.15,7.0,0.1
5,2.0679566800334708e-05,0.2984681890456038,6.172192853143492e-06,2.427169046808146e-07,0.7756918872890918,1.8827353386882775e-07,0.995157561969213,1.0003392825174535,0.9954952015321007,0.008219834308268295,1.021374326347074,0.008395527729292095,0.030242294000119838,0.7290203685763493,0.022047248318561682,0.09998925450609236,0.7629053646033856,0.07628233866539111,0.1302881865449331,0.7539565322234025,0.09823162931709355,1.544423022041005e-05,0.7147708397658534,1.1039085404179653e-05,0.0013282860845592194,1.0,0.0013282860845592194,7.739180453252682e-08,0.7543271149824344,5.8378736636305534e-08,9.99892545060923e-17,1.0,9.99892545060923e-17,1.0,1.0,1.0,0.038482807875188464,0.13030910882863816,-11.388735594486937,-0.6737501440904278,6.725210725668762,-2.5481529774200213,-3.4735856876861297,-103.78326531950432,60.42555082317078,7.278126704408858,-3.713021182186476,298.15,7.0,0.1
6,2.15426814825097e-05,0.2978876288302761,6.417298305470711e-06,2.5694399944877936e-07,0.7729937631678364,1.9861610905730653e-07,0.9951569851105494,1.000340330288429,0.9954956671743243,0.008225904790247393,1.021379935680433,0.008401774105576252,0.030267675236634234,0.7282453121739009,0.022042292601480946,0.09998924362193208,0.7615325164553105,0.07614506031387303,0.1303204913847904,0.752721769482251,0.09809507087495589,2.063761906082465e-05,0.712438010272623,1.4703024260458281e-05,0.0012907735272930417,1.0,0.0012907735272930417,1.0648819769457575e-07,0.7526318539725471,8.014640965706361e-08,9.99892436219319e-17,1.0,9.99892436219319e-17,1.0,1.0,1.0,0.03851512270836414,0.1303422910102724,-11.349669769117995,-0.682699123227913,6.701985530307024,-2.4919663937130543,-3.3480197427770957,-102.0570427964311,59.66873977071191,7.236017935004712,-3.7174865278136684,303.15,7.0,0.1
7,2.2625873863303294e-05,0.2949896664569408,6.674398984232651e-06,2.6863265466172494e-07,0.7703063881275237,2.0692944994558174e-07,0.9951564599127324,1.000341517051003,0.9954963228122083,0.008233729762556855,1.0213850417469608,0.008409808417262327,0.03028818601845659,0.7274718238498993,0.022033801923951636,0.09998922959516031,0.760100592780092,0.07600187268690607,0.1303498974525882,0.7514448044941235,0.0979507532070892,2.735299373140924e-05,0.7101130776446033,1.9423718561404558e-05,0.0012546336191318725,1.0,0.0012546336191318725,1.4573016793361458e-07,0.7509401045775543,1.0943462754817308e-07,9.998922959516034e-17,1.0,9.998922959516034e-17,1.0,1.0,1.0,0.03854454165487675,0.13037279195910612,-11.318693249008962,-0.6920651963201182,6.684177696677472,-2.4399359473270734,-3.226965702160448,-100.39790636466391,58.94017800732464,7.197924119139844,-3.7220483828610673,308.15,7.0,0.1
8,2.3743428258657157e-05,0.29234506743952426,6.9412741355226285e-06,2.7768773963715703e-07,0.7676300363966762,2.1316144968458153e-07,0.9951559925145544,1.0003428263695644,0.9954971582306186,0.00824349595308006,1.0213895843365375,0.008419820904996371,0.030303478900873607,0.7267011699922115,0.02202157357209914,0.09998921209514028,0.7586166169969565,0.0758534778158065,0.13037605801223762,0.7501298744446037,0.09779897602730218,3.595952576429283e-05,0.7077973782250526,2.5452058058182685e-05,0.0012198434893622727,1.0,0.0012198434893622727,1.9832168169102208e-07,0.7492531513025178,1.4859314497861322e-07,9.998921209514013e-17,1.0,9.998921209514013e-17,1.0,1.0,1.0,0.03857071828221233,0.1304000791282359,-11.295107221525447,-0.701829018549252,6.671291334838174,-2.391729098480016,-3.1102062259271595,-98.80228864674979,58.238520085327146,7.163540919244791,-3.7266831696933673,313.15,7.0,0.1
9,2.5183517243254574e-05,0.28648440731306957,7.214685011492257e-06,2.8413424766723135e-07,0.7649651337106601,2.173527927585414e-07,0.9951555890391699,1.0003442496673343,0.9954981710196424,0.008255924829272163,1.0213935034636947,0.0084325479857032,0.030312199932830318,0.7259318327075936,0.0220045908506385,0.09998918982940312,0.7570841627636435,0.07570023206740868,0.13039862756602985,0.7487815934042277,0.09764009212661628,4.688657403276879e-05,0.7054895500667504,3.3077988018549443e-05,0.0011863175753350993,1.0,0.0011863175753350993,2.6832952487427775e-07,0.7475693938606722,2.0059494026518606e-07,9.998918982940341e-17,1.0,9.998918982940341e-17,1.0,1.0,1.0,0.038593308279345734,0.13042409521752082,-11.278228168602881,-0.7119694374218047,6.662834775202467,-2.347016215630899,-2.9975377741978204,-97.26684303330208,57.562473730223246,7.132577504568442,-3.731374293525678,318.15,7.0,0.1
