,mCO3-2,gCO3-2,aCO3-2,mH+,gH+,aH+,mH2O,gH2O,aH2O,mCO2(aq),gCO2(aq),aCO2(aq),mHCO3-,gHCO3-,aHCO3-,mCl-,gCl-,aCl-,mNa+,gNa+,aNa+,mNaCO3-,gNaCO3-,aNaCO3-,mNaHCO3,gNaHCO3,aNaHCO3,mOH-,gOH-,aOH-,mNaOH,gNaOH,aNaOH,mNaCl,gNaCl,aNaCl,mDIC,I,pE,Eh,pH,logSI_CO2g,logSI_H2Og,logSI_O2g,logSI_CH4g,logSI_H2g,logSI_NaCl,T,pH_bo,salt_lvl
10,0.0001056899573368026,0.1959004740303888,2.0704712742531214e-05,3.065543279998841e-07,0.7145518406574051,2.1904895933381095e-07,0.9890453950542794,1.0008499562396058,0.9898860403590591,0.022274147160049267,1.048976151515304,0.02336504916623402,0.09248680910185424,0.6552432767345112,0.060601359850618174,0.19992786963152706,0.7093750282099152,0.14182383815981275,0.29302278445632757,0.6894613369524949,0.2020278807288023,0.00039664429974716343,0.6157231595882979,0.00024422308147301145,0.006593725827989133,1.0,0.006593725827989133,3.8806285348081653e-07,0.691475668205046,2.683360209162046e-07,9.99639348157635e-17,1.0,9.99639348157635e-17,1.0,1.0,1.0,0.1148666462192403,0.29312878096799233,-11.156859806063471,-0.7153765225451261,6.659458805743769,-1.8637201136205512,-2.8912253336963682,-95.34667618522593,56.46413704976962,6.881424791977098,-3.1460305542618556,323.15,7.0,0.2
11,0.00011074708854393235,0.19324266038968582,2.1401062020641583e-05,3.0994550137838786e-07,0.7103028215548767,2.2015516415730968e-07,0.9890441503609985,1.0008526307720924,0.9898874398385542,0.02239055698947486,1.0489888476914302,0.023487444575558535,0.09243688687936666,0.6546212502326039,0.06051115045658079,0.19992745065081818,0.7070580585360372,0.1413603151052269,0.2930939558398962,0.6877100092371101,0.2015636470779962,0.0005079163559351719,0.6123389026679612,0.0003110169440404529,0.006410653662860565,1.0,0.006410653662860565,5.177221896990061e-07,0.6891857132882868,3.568067365928831e-07,9.996372532540914e-17,1.0,9.996372532540914e-17,1.0,1.0,1.0,0.11493819095738544,0.2932050128739416,-11.149987213231672,-0.72599783403092,6.657271122883452,-1.8238916783065653,-2.786178289318793,-93.92120783887215,55.83451879069555,6.855915552998383,-3.1515208446680867,328.15,7.0,0.2
12,0.00011469968381320545,0.19235091442684976,2.206258906594063e-05,3.112714918300436e-07,0.7060908365988847,2.1978594807565836e-07,0.9890434237836272,1.0008556236000494,0.9898896726784902,0.02253103967247889,1.048996320317301,0.023634977709353484,0.09233477603992352,0.6540114131477521,0.06038799736055158,0.19992694506963032,0.704672623101889,0.14088304481096367,0.293135829754284,0.6859154536504741,0.20106639564711787,0.0006443346382464537,0.608985999953979,0.000392390773977502,0.006231602787507424,1.0,0.006231602787507424,6.85910349036151e-07,0.6869105437913742,4.7115905084855394e-07,9.996347253481546e-17,1.0,9.996347253481546e-17,1.0,1.0,1.0,0.11498051539621562,0.29325084070958896,-11.147776092208764,-0.7369136511964854,6.658000077464318,-1.7865240048737012,-2.684684019967513,-92.54697036448131,55.22688132728084,6.832996103004941,-3.1571053207833644,333.15,7.0,0.2
13,0.0001194730313627061,0.18975495921845983,2.2670600193936063e-05,3.1081554731774045e-07,0.7019172004484004,2.1816677882910567e-07,0.9890432650362256,1.0008589271842987,0.9898927811830128,0.02270113481449633,1.0489980703665578,0.023813446615537737,0.09217023056445806,0.6534090000824311,0.06022485819048968,0.1999263329619172,0.702221174159647,0.14039250427795005,0.29314560731793593,0.684084356558471,0.20053632416003242,0.0008095064088636863,0.6056608352899793,0.0004902863277649716,0.006055734920137712,1.0,0.006055734920137712,9.021355188651254e-07,0.6846450359522208,6.17642604747189e-07,9.996316648095855e-17,1.0,9.996316648095855e-17,1.0,1.0,1.0,0.1149908384103171,0.29326539116484596,-11.149642434132305,-0.7480986633027312,6.661211380556268,-1.7513219284777366,-2.5865844538618985,-91.22136491828714,54.64015303484121,6.8124328188986905,-3.1627801827087842,338.15,7.0,0.2
14,0.0001253649253879616,0.18513545387303884,2.320949236145994e-05,3.0883640288910685e-07,0.6977835943069967,2.155009752608046e-07,0.9890437282509426,1.0008625115576204,0.9898967898975508,0.022904758281585946,1.0489935521554188,0.024026943751062086,0.09193598867841163,0.6528136829934615,0.06001707136879908,0.19992560025864486,0.6997105819280911,0.13989005809929936,0.29312022787960257,0.6822214441158581,0.19997290516359187,0.0010070402585961038,0.6023640499284885,0.0006066048486089812,0.005882481009101526,1.0,0.005882481009101526,1.1776695769551244e-06,0.6823888370115396,8.036285730022798e-07,9.996280012932228e-17,1.0,9.996280012932228e-17,1.0,1.0,1.0,0.11496611188538554,0.2932459016413934,-11.155102166428724,-0.7595320465061907,6.666550760076672,-1.718043821393493,-2.491730872782357,-89.94199099382557,54.07335648653049,6.7940266525708415,-3.1685417363633577,343.15,7.0,0.2
15,0.0001295923386787437,0.18265407579691909,2.3670568851727278e-05,3.055288058710884e-07,0.6936918108334783,2.1194283060650542e-07,0.9890448755326247,1.0008663077360338,0.9899016927595831,0.02314281773760514,1.0489821358691536,0.02427640238042357,0.09163039617625568,0.6522330696514949,0.05976437457142185,0.19992474373757924,0.6971560214944916,0.1393787389423965,0.29305615899906307,0.6803278768715767,0.19937427445597178,0.0012406140304468758,0.5991036616371688,0.0007432564083191695,0.005711690816309613,1.0,0.005711690816309613,1.5259062296453774e-06,0.6801499781269524,1.0378450887170834e-06,9.996237186878928e-17,1.0,9.996237186878928e-17,1.0,1.0,1.0,0.11490280625253957,0.29318605686654764,-11.163813780504826,-0.7712009043352008,6.673781269733623,-1.6865254110603645,-2.3999832434497135,-88.70665904505917,53.525629753038935,6.777624245766853,-3.1743849929275534,348.15,7.0,0.2
16,0.00013364536599477146,0.17958965054894482,2.400132457648684e-05,3.016658275284434e-07,0.6889738383442672,2.0783986308957116e-07,0.9890465395966429,1.0008732260108653,0.9899102007609749,0.0234175614454483,1.0489655139937577,0.02456421437810508,0.09125921120547185,0.6510333313175778,0.05941278828451277,0.19992375535411208,0.6938900919162033,0.1387251129788974,0.29296289001288606,0.677751253498443,0.19855596593476002,0.0015109719076040263,0.5952994072821725,0.00089948068101669,0.005533118750210008,1.0,0.005533118750210008,1.9624795360963743e-06,0.677270707161673,1.3291299032023033e-06,9.996187767705602e-17,1.0,9.996187767705602e-17,1.0,1.0,1.0,0.11481041801691494,0.2930968370447084,-11.175044774403114,-0.7830635871740236,6.682271152353915,-1.656594000023211,-2.311208394717837,-87.51329447684009,52.996140592667224,6.763075517381658,-3.18113193970727,353.15,7.0,0.2
17,0.00013878300696895885,0.17456250658557512,2.4226309567984777e-05,2.969377319591666e-07,0.6843087165567501,2.0319707825424955e-07,0.9890489618254305,1.0008803479425126,0.9899196690440177,0.0237340673574885,1.0489412467938932,0.024895642205454236,0.0908024288382508,0.6498432423298847,0.05900734476767754,0.19992261687281804,0.6905907063096122,0.1380647011934654,0.292826736695643,0.6751568972825026,0.1977039909887907,0.0018219174638532097,0.5915338498345372,0.0010777258514738652,0.005356618098239261,1.0,0.005356618098239261,2.504444515024402e-06,0.6744068890722159,1.6890146342315803e-06,9.9961308436409e-17,1.0,9.9961308436409e-17,1.0,1.0,1.0,0.11467527920270826,0.29296581664034393,-11.188751961023128,-0.7951245244310403,6.692082541010064,-1.628044076183052,-2.225282993495899,-86.35990390710747,52.48405263488534,6.750217259551359,-3.187960359540093,358.15,7.0,0.2
18,0.00014059927586167396,0.17316816052212136,2.4347317971708394e-05,2.9144248757006725e-07,0.679697961831146,1.9809286479237387e-07,0.9890521871678112,1.000887589134198,0.9899300591422959,0.024090293055472316,1.048908874253543,0.02526852216925341,0.090263908516083,0.6486745429786731,0.0585518996041389,0.1999213357261896,0.6872765724326333,0.13740125037404932,0.2926451167079407,0.67254306249775,0.1968164430157699,0.002175793225826538,0.5878185794607463,0.0012789716832056703,0.005182439826408543,1.0,0.005182439826408543,3.172130605817995e-06,0.6715710605528,2.1303111151611852e-06,9.996066786309482e-17,1.0,9.996066786309482e-17,1.0,1.0,1.0,0.11449480084741699,0.29278600742628996,-11.204787352809635,-0.807380422550844,6.703131167253511,-1.6008169638704255,-2.1420895322724642,-85.2447462714599,51.98870978826139,6.738965847839238,-3.194865290938005,363.15,7.0,0.2
19,0.00014306075742742373,0.17022915240553682,2.4353111479364455e-05,2.853947886496174e-07,0.6751416580728965,1.9268191081426664e-07,0.9890562143291849,1.0008949992918759,0.989941418940635,0.02449066466003591,1.048868411221307,0.02568748453172567,0.08963534980856132,0.6475162212223909,0.05804034299598679,0.1999198960436718,0.6839411952379979,0.13673345265196518,0.29241810818247843,0.6699147178279186,0.19589519443083883,0.0025730391240258005,0.5841442730817453,0.0015030260687149415,0.005010042056051419,1.0,0.005010042056051419,3.987086153262304e-06,0.6687522022997918,2.666372645753171e-06,9.995994802183626e-17,1.0,9.995994802183626e-17,1.0,1.0,1.0,0.11426907522602466,0.29256145433469455,-11.222807090569214,-0.8198130925031372,6.715159055465465,-1.5747496803954972,-2.061516957746636,-84.16607386030253,51.509380775667296,6.729190010262112,-3.201849794450823,368.15,7.0,0.2
20,0.00014649343964948943,0.16549071427778492,2.4243303964603597e-05,2.7891231119090933e-07,0.6706401364679504,1.8704979043966288e-07,0.9890610422464262,1.0009025730757375,0.9899537421134187,0.024935514847192433,1.048819865565525,0.026152863329839515,0.088916133854645,0.6463670489103065,0.057472459040140686,0.19991829671410455,0.6805885923982139,0.1360621121553009,0.2921457499320546,0.667273359779114,0.19494107610235092,0.0030136377906566534,0.5805104854627612,0.0017494483368630167,0.004839401674749072,1.0,0.004839401674749072,4.973605660596614e-06,0.665949596836604,3.312170684498568e-06,9.995914835705195e-17,1.0,9.995914835705195e-17,1.0,1.0,1.0,0.11399814214148693,0.29229252228401525,-11.24262738560376,-0.8324148324488814,6.728042774025246,-1.5497674088308397,-1.9834602938404207,-83.12231763074573,51.045449492869835,6.7208064988854055,-3.208912949453314,373.15,7.0,0.2
21,0.00014800770981921683,0.16209611513043015,2.399147477104708e-05,2.7249657748742247e-07,0.6655014527952908,1.8134686819962424e-07,0.9890664357847622,1.0009133623967503,0.9899698118750958,0.025416886977861014,1.0487656033964907,0.02665635680779682,0.08813034779591217,0.6445671329336572,0.05680592560325716,0.1999165665153251,0.6765333062890466,0.135250215726567,0.2918413084904482,0.6639294203929673,0.19376203079278845,0.0034924894617368437,0.5763254706466969,0.002012810632764116,0.004662395096927957,1.0,0.004662395096927957,6.161794413246853e-06,0.6624870142039563,4.082108782970523e-06,9.995828325766253e-17,1.0,9.995828325766253e-17,1.0,1.0,1.0,0.1136952424835924,0.2919895886968449,-11.26393713751663,-0.8451676586105856,6.741489940140706,-1.525946877106328,-1.9078189903074825,-82.11214402063669,50.5964790069096,6.713812569537524,-3.216928573737143,378.15,7.0,0.2
22,0.00014893832876044545,0.1587206481804949,2.3639588079777524e-05,2.657401406413366e-07,0.6604273230147225,1.7550204970131374e-07,0.9890725943266561,1.000924271811714,0.9899867662453311,0.025938216976737073,1.0487036074937552,0.027201501715459937,0.08726191127298717,0.6427827722670229,0.05609045324136966,0.19991469316975516,0.6724818793079903,0.13443900856407723,0.2914934632432276,0.6605793755682692,0.19255456993144354,0.004011667715554611,0.572192591866504,0.0022954465478703693,0.004488250934912178,1.0,0.004488250934912178,7.5801675504728656e-06,0.6590517316630115,4.995722550434906e-06,9.99573465848776e-17,1.0,9.99573465848776e-17,1.0,1.0,1.0,0.1133490665784847,0.29164266731212873,-11.286888776242916,-0.8580875926015347,6.755717807011422,-1.503174073223984,-1.834500250840181,-81.13410663745235,50.16186010325822,6.708110722687317,-3.225017009480901,383.15,7.0,0.2
23,0.00015091352052012445,0.15369271451187702,2.319430862528178e-05,2.587124223391936e-07,0.6554165880954714,1.6956441314746903e-07,0.9890794716228614,1.0009353239698482,0.990004581360755,0.02649851579431818,1.0486343404515683,0.027787253632920308,0.08631276929275643,0.6410087366337303,0.055327239199708424,0.19991268035786453,0.6684332537333383,0.1336282833941602,0.2911048016514978,0.6572250166033675,0.19132135809872564,0.004568522551999598,0.5681071942892564,0.002595410529063685,0.004317037250645348,1.0,0.004317037250645348,9.261120259442939e-06,0.6556390401706949,6.0719519978065396e-06,1.136757841925355e-16,1.0,1.136757841925355e-16,1.0,1.0,1.0,0.11296219860759474,0.2912559738844403,-11.311380478661116,-0.8711716790651992,6.7706652888444845,-1.4814187475974019,-1.7634149679922664,-80.1869152212168,49.74109156420977,6.703649296134858,-3.2331774024496283,388.15,7.0,0.2
24,0.00014924634129282225,0.15192254454641202,2.2673883933447784e-05,2.5139238736420003e-07,0.6504690109029213,1.6352295755731518e-07,0.9890870505179298,1.0009464411675284,0.9900231632208091,0.027091684388766205,1.0485579641881346,0.028407201429112152,0.08529458970360114,0.6392569864479153,0.05452516237423544,0.19991055019252027,0.6644044648600508,0.13282146212053975,0.2906762252828182,0.6538628035185458,0.19006237157961187,0.005161601477758533,0.5640799464843429,0.002911555885347538,0.0041493381526041834,1.0,0.0041493381526041834,1.1242618739937797e-05,0.6522617788736764,7.333130498510358e-06,1.362182694750126e-16,1.0,1.362182694750126e-16,1.0,1.0,1.0,0.11253552043366016,0.2908257230164984,-11.337484436963505,-0.8844301333940552,6.786421266608944,-1.4607378922644845,-1.6944786818717086,-79.26943402413588,49.3337795200398,6.700422580357886,-3.2414033680761736,393.15,7.0,0.2
25,0.00015008174812544597,0.14712533131135128,2.208082691674303e-05,2.438823834286354e-07,0.645581807495347,1.5744602991013157e-07,0.9890952394309726,1.000957724269946,0.9900425199470636,0.0277189451076788,1.0484754014812518,0.029062632100410313,0.0842051771806255,0.6375096227584778,0.053681610738731345,0.19990829840143606,0.6603803110275247,0.13201550427532358,0.2902129023098942,0.6504978358440108,0.1887828648865955,0.00578594579567472,0.5600944955007021,0.00324067639142284,0.003984937754217035,1.0,0.003984937754217035,1.3561318290380788e-05,0.6489023206481799,8.799970909676705e-06,1.621511372997888e-16,1.0,1.621511372997888e-16,1.0,1.0,1.0,0.11207420403642976,0.29036322794040303,-11.365038980599122,-0.8978549819655937,6.802868285868088,-1.4410702735556635,-1.6276112113236054,-78.38047164079116,48.939430637660195,6.698367839456498,-3.249697699337672,398.15,7.0,0.2
26,0.00014915698658748015,0.14349844421561192,2.1403795519192287e-05,2.3655977504695882e-07,0.6400155939868295,1.5140194494007018e-07,0.989103722748665,1.0009725152977853,0.9900656412501343,0.02836527054279731,1.0483898197464487,0.02973786087142252,0.08308154035886996,0.6350492348671416,0.05276086863648392,0.19990597932705365,0.6556257904861633,0.13106351571921016,0.28973259962973935,0.6463855770755028,0.18727897360925466,0.00643073100304329,0.5555198410036871,0.0035723986643480883,0.0038169752078220623,1.0,0.0038169752078220623,1.6271527372424428e-05,0.644834078211899,1.0492435354296992e-05,1.9152200022247718e-16,1.0,1.9152200022247718e-16,1.0,1.0,1.0,0.11159596788825474,0.2898819931761018,-11.393928112130196,-0.9114412631357978,6.819868545765175,-1.4226090029455758,-1.562735119444605,-77.51914923473385,48.557825793416185,6.697552562003523,-3.2590245226990673,403.15,7.0,0.2
27,0.0001478512512862654,0.13991540458623297,2.0686667642298622e-05,2.2902005647554403e-07,0.6345192681631521,1.4531763862954606e-07,0.9891127058440864,1.0009874087574016,0.990089364391894,0.029035432461036577,1.0482991412135756,0.03043781891366942,0.08190587926704347,0.6326048519297996,0.05181405662590808,0.19990357592207364,0.6508998478059821,0.1301172071435493,0.28922365304170095,0.6422784186031183,0.18576211049824065,0.007099310512617849,0.5510015563597491,0.0039117311415335625,0.0036537357200219587,1.0,0.0036537357200219587,1.941385744993653e-05,0.6408000108617157,1.2440400064787138e-05,2.2489010676012457e-16,1.0,2.2489010676012457e-16,1.0,1.0,1.0,0.11108916297936632,0.28937173331304367,-11.424355663820693,-0.9252094565658575,6.837681667914264,-1.405235943955044,-1.4997794688749215,-76.68433092385507,48.188445102628656,6.697887379431349,-3.26841041596854,408.15,7.0,0.2
28,0.00014780726006209785,0.1348988785491228,1.9939033623795558e-05,2.2130092964900984e-07,0.6290903515544365,1.3921827963221917e-07,0.9891221124341807,1.0010024313810697,0.9901136394793947,0.029726797397772963,1.0482041269572773,0.031159751713568468,0.08068344020655306,0.6301709621009071,0.05084436114057454,0.1999010978547577,0.6461995460451793,0.12917599868767737,0.28869032671581085,0.6381779476790577,0.1842358002182928,0.007787357348243557,0.5465339659067222,0.004256055295468405,0.0034952966052008753,1.0,0.0034952966052008753,2.3038087061987945e-05,0.6367949702719803,1.4670537965761907e-05,2.6258504611787857e-16,1.0,2.6258504611787857e-16,1.0,1.0,1.0,0.11055804486438812,0.2888383552768026,-11.456293361089527,-0.939161823200202,6.856303737267159,-1.3889504610485348,-1.438675524260418,-75.87504879794781,47.83090348262138,6.699344241969343,-3.2778545398355474,413.15,7.0,0.2
29,0.00014440777351200322,0.13279623744424057,1.91768089800941e-05,2.1338657741288968e-07,0.6237279771502912,1.330951782807658e-07,0.9891319147553195,1.0010175039608447,0.9901383603963809,0.030432966616473003,1.0481050416997182,0.031896945744604575,0.07942669888262255,0.6277594994207099,0.049860864731194596,0.1998985683923385,0.641539962861989,0.12824292014258562,0.2881341011148356,0.6340809353687366,0.1827003403465251,0.008493028819492768,0.542126864365781,0.004604299082879825,0.0033420550059913377,1.0,0.0033420550059913377,2.7202859935192412e-05,0.6328313110572842,1.7214821517295487e-05,3.050037074066119e-16,1.0,3.050037074066119e-16,1.0,1.0,1.0,0.11000407327260756,0.28827872227492496,-11.489834344162343,-0.9533105855538769,6.875837677688264,-1.3738055234416584,-1.3793579259828912,-75.09043555138848,47.48488269934275,6.701922829139546,-3.2873516657925284,418.15,7.0,0.2
30,0.0001437198938452308,0.12804545819598342,1.840267965929066e-05,2.0535535181480322e-07,0.6184282019776239,1.2699754098931117e-07,0.9891420017265625,1.0010327308379432,0.9901635191748503,0.031154036280665057,1.0480030000790899,0.03264952348670979,0.07813574204162813,0.6253525419346851,0.04886238490168499,0.19989598738170974,0.6369044972554623,0.1273146533467321,0.2875612261144555,0.6299923272991178,0.18116136608083366,0.009210300410931922,0.5377633893193137,0.00495296236563182,0.003193785332394102,1.0,0.003193785332394102,3.196184784715053e-05,0.6288912810093173,2.0100527436019384e-05,3.5244233075088587e-16,1.0,3.5244233075088587e-16,1.0,1.0,1.0,0.10943349821613842,0.28770515136365266,-11.52486695662376,-0.9676511406220222,6.896204688060672,-1.3597576784155263,-1.321764421326801,-74.32957121768571,47.14998022483718,6.7055753607164075,-3.296905516510323,423.15,7.0,0.2
